customer_id,segment,owning_team,company_size_employees,practice_area,arr_usd,tenure_months,weekly_active_users,manage_utilization_score,bills_per_month,payments_enabled,gpv_last_6mo_usd,time_to_adoption_days,estimated_billing_vol_6mo_usd,payments_penetration_rate,self_serve_attempt_incomplete,declined_competitor_contract,nps_score,health_score,gtm_touches_last_90_days,attended_payments_webinar
CUST-03491,Velocity,AM,11,Family Law,1317,21,5,77,7,No,0.0,,3578.24,0.0,No,No,9,Yellow,2,No
CUST-03492,Strat,AM,41,Immigration,18075,25,23,67,42,Yes,223460.51,12.0,382349.68,0.584,No,No,46,Yellow,7,No
CUST-03493,MM,CSM,12,Intellectual Property,7141,12,6,73,8,Yes,32370.64,141.0,47362.4,0.683,No,No,67,Green,9,No
CUST-03494,MM,CSM,10,Corporate Law,8151,9,6,48,15,Yes,33516.22,16.0,39114.77,0.857,No,No,89,Green,7,Yes
CUST-03495,Strat,AM,31,Criminal Defense,90937,84,16,100,120,No,0.0,,8559158.63,0.0,Yes,No,47,Green,5,Yes
CUST-03496,Velocity,AM,2,Employment Law,1550,14,1,59,14,Yes,8010.24,119.0,14085.06,0.569,No,No,-10,Yellow,3,No
CUST-03497,MM,CSM,20,Criminal Defense,5532,16,11,71,31,Yes,69957.71,88.0,98449.45,0.711,No,No,52,Green,12,No
CUST-03498,MM,CSM,25,Criminal Defense,7485,28,13,89,13,Yes,29826.16,49.0,36390.48,0.82,No,No,26,Yellow,5,No
CUST-03499,Velocity,AM,1,Corporate Law,1992,51,3,100,20,No,0.0,,14051.59,0.0,No,No,24,Yellow,2,No
CUST-03500,Strat,AM,20,Estate Planning,18466,12,11,73,23,Yes,131769.24,191.0,187430.97,0.703,No,No,5,Yellow,6,No
CUST-03501,Velocity,AM,6,Estate Planning,1266,9,3,12,0,No,0.0,,0.0,0.0,No,No,-19,Red,4,Yes
CUST-03502,MM,CSM,28,Criminal Defense,15437,8,16,64,5,Yes,28513.25,42.0,36017.62,0.792,No,No,15,Yellow,6,Yes
CUST-03503,MM,CSM,13,Intellectual Property,12797,51,6,100,65,Yes,517511.35,67.0,589218.08,0.878,No,No,52,Green,4,Yes
CUST-03504,Velocity,AM,3,Litigation,4043,9,3,29,12,Yes,20541.79,71.0,28465.75,0.722,No,No,69,Green,4,No
CUST-03505,MM,CSM,12,Litigation,14210,17,7,76,32,Yes,89171.96,36.0,183433.82,0.486,No,No,-21,Yellow,3,Yes
CUST-03506,Strat,AM,67,Litigation,39098,9,38,63,23,Yes,707063.73,23.0,838699.6,0.843,No,No,54,Green,2,Yes
CUST-03507,MM,CSM,12,Criminal Defense,8365,7,5,54,5,No,0.0,,19279.38,0.0,No,No,57,Green,4,Yes
CUST-03508,Velocity,AM,1,Litigation,1637,15,1,43,12,No,0.0,,5400.0,0.0,No,No,-41,Red,2,No
CUST-03509,MM,CSM,21,Real Estate Law,9509,9,10,59,35,Yes,75577.65,71.0,101602.24,0.744,No,No,64,Green,7,No
CUST-03510,Velocity,AM,1,Corporate Law,837,11,1,66,9,Yes,2367.05,24.0,4050.0,0.584,No,No,23,Yellow,4,Yes
CUST-03511,Velocity,AM,3,Family Law,1687,66,4,100,6,No,0.0,,2939.48,0.0,No,No,46,Yellow,4,Yes
CUST-03512,Velocity,AM,5,Corporate Law,1371,23,6,81,8,Yes,2207.93,71.0,3600.0,0.613,No,No,0,Yellow,1,No
CUST-03513,MM,CSM,24,Personal Injury,5643,33,13,90,101,Yes,62190.36,37.0,254539.46,0.244,No,No,-42,Red,8,No
CUST-03514,MM,CSM,24,Real Estate Law,11088,31,13,100,145,Yes,422001.15,19.0,712309.08,0.592,No,No,53,Yellow,6,No
CUST-03515,MM,CSM,21,Employment Law,8250,17,11,61,125,Yes,282667.01,13.0,345706.23,0.818,No,No,42,Green,2,No
CUST-03516,MM,CSM,45,Real Estate Law,11180,13,25,51,8,Yes,38134.19,55.0,49735.08,0.767,No,No,74,Green,6,No
CUST-03517,Velocity,AM,3,Litigation,1655,21,4,72,25,Yes,10138.96,17.0,11250.0,0.901,No,No,52,Green,4,No
CUST-03518,Velocity,AM,7,Litigation,1136,20,6,54,6,No,0.0,,2700.0,0.0,No,No,53,Green,1,No
CUST-03519,Velocity,AM,8,Intellectual Property,1757,12,6,54,2,Yes,1053.04,16.0,1229.69,0.856,No,No,41,Green,5,Yes
CUST-03520,Velocity,AM,1,Criminal Defense,1694,19,2,73,3,Yes,1105.64,28.0,1350.0,0.819,No,No,48,Green,4,Yes
CUST-03521,Velocity,AM,4,Litigation,1885,11,3,65,8,Yes,3790.5,180.0,6833.95,0.555,No,No,-4,Yellow,1,No
CUST-03522,Velocity,AM,7,Criminal Defense,1616,16,3,66,3,Yes,1645.51,212.0,1696.41,0.97,No,No,27,Green,2,No
CUST-03523,Velocity,AM,11,Family Law,1365,14,4,43,46,Yes,8947.98,51.0,38638.37,0.232,No,No,-36,Red,5,No
CUST-03524,Velocity,AM,6,Corporate Law,2126,7,3,63,3,No,0.0,,2110.18,0.0,No,No,58,Green,2,No
CUST-03525,Velocity,AM,4,Litigation,2101,3,2,57,5,No,0.0,,3481.08,0.0,No,No,26,Yellow,2,No
CUST-03526,Velocity,AM,3,Personal Injury,1223,9,1,52,3,Yes,843.63,12.0,1629.99,0.518,No,No,25,Yellow,4,Yes
CUST-03527,MM,CSM,9,Litigation,9982,58,4,100,596,No,0.0,,2568783.19,0.0,Yes,No,73,Green,5,Yes
CUST-03528,Strat,AM,49,Corporate Law,62855,14,25,53,76,Yes,3732522.96,26.0,5056550.71,0.738,No,No,66,Green,3,No
CUST-03529,MM,CSM,26,Corporate Law,7878,30,15,86,172,Yes,337358.16,25.0,653736.72,0.516,No,No,-4,Yellow,7,Yes
CUST-03530,Velocity,AM,2,Litigation,1798,4,1,45,1,No,0.0,,626.5,0.0,No,No,20,Green,2,No
CUST-03531,Velocity,AM,8,Estate Planning,2079,9,4,47,6,Yes,2580.29,259.0,3597.71,0.717,No,No,33,Yellow,4,No
CUST-03532,Strat,AM,77,Litigation,29244,7,41,37,29,Yes,152688.82,36.0,584219.85,0.261,No,No,-40,Red,3,Yes
CUST-03533,Velocity,AM,3,Corporate Law,1062,15,4,74,10,No,0.0,,4500.0,0.0,No,No,57,Green,2,Yes
CUST-03534,Velocity,AM,4,Employment Law,1428,84,1,100,10,Yes,2474.7,52.0,4500.0,0.55,No,No,2,Yellow,2,Yes
CUST-03535,Velocity,AM,5,Corporate Law,1396,24,3,65,17,Yes,10714.08,39.0,12951.41,0.827,No,No,39,Green,5,Yes
CUST-03536,Velocity,AM,4,Family Law,1043,54,1,100,18,Yes,6221.93,15.0,8100.0,0.768,No,No,51,Green,5,Yes
CUST-03537,Velocity,AM,7,Estate Planning,1532,15,3,63,13,Yes,7347.03,135.0,10074.91,0.729,No,No,35,Green,0,No
CUST-03538,Velocity,AM,4,Estate Planning,1057,44,2,100,14,Yes,4191.54,59.0,6300.0,0.665,No,No,-22,Green,2,No
CUST-03539,Strat,AM,20,Immigration,67466,69,11,100,20,No,0.0,,680762.88,0.0,No,No,-25,Red,3,No
CUST-03540,Velocity,AM,6,Litigation,712,16,3,65,26,Yes,8211.22,78.0,11700.0,0.702,No,No,18,Yellow,1,No
CUST-03541,Velocity,AM,7,Personal Injury,2241,12,4,54,22,Yes,7746.98,76.0,12448.71,0.622,No,No,71,Green,1,No
CUST-03542,MM,CSM,19,Immigration,18382,7,9,46,1,No,0.0,,14084.2,0.0,Yes,No,3,Red,6,Yes
CUST-03543,Velocity,AM,5,Criminal Defense,782,14,2,65,26,Yes,11349.0,42.0,11700.0,0.97,No,No,71,Green,4,No
CUST-03544,Velocity,AM,5,Litigation,1652,19,2,68,63,Yes,32566.45,12.0,34662.33,0.94,No,No,39,Green,2,Yes
CUST-03545,MM,CSM,13,Litigation,11592,68,7,100,80,Yes,159505.19,56.0,445718.82,0.358,No,No,-36,Red,5,No
CUST-03546,Velocity,AM,2,Real Estate Law,2311,7,1,60,1,No,0.0,,548.83,0.0,No,No,6,Yellow,3,No
CUST-03547,Velocity,AM,3,Personal Injury,950,18,2,50,25,Yes,2680.85,52.0,11250.0,0.238,No,No,-33,Red,2,No
CUST-03548,Velocity,AM,4,Real Estate Law,1798,5,2,28,0,No,0.0,,0.0,0.0,Yes,No,39,Yellow,4,No
CUST-03549,Velocity,AM,5,Corporate Law,1059,13,3,67,6,Yes,2277.51,30.0,2700.0,0.844,No,No,56,Green,1,Yes
CUST-03550,Strat,AM,29,Litigation,17620,22,15,100,79,No,0.0,,769155.95,0.0,No,Yes,68,Green,4,No
CUST-03551,MM,CSM,16,Criminal Defense,14526,25,7,90,47,Yes,195111.4,58.0,318394.29,0.613,No,No,-6,Yellow,6,Yes
CUST-03552,Velocity,AM,4,Criminal Defense,2179,26,2,100,55,Yes,36296.2,18.0,38620.47,0.94,No,No,73,Green,1,Yes
CUST-03553,Strat,AM,96,Litigation,23779,23,54,71,191,Yes,2194005.98,51.0,2261861.83,0.97,No,No,32,Green,4,No
CUST-03554,Strat,AM,36,Litigation,108462,26,20,74,343,Yes,3989639.48,59.0,13421715.91,0.297,No,No,16,Yellow,4,No
CUST-03555,Velocity,AM,10,Family Law,697,18,4,72,9,Yes,2853.33,102.0,4050.0,0.705,No,No,60,Green,2,No
CUST-03556,Strat,AM,51,Real Estate Law,32869,9,29,62,31,No,0.0,,513060.64,0.0,No,No,-2,Red,5,No
CUST-03557,Velocity,AM,7,Criminal Defense,1058,5,3,28,0,No,0.0,,0.0,0.0,No,No,57,Green,4,No
CUST-03558,Velocity,AM,3,Immigration,1092,12,2,54,3,Yes,1005.76,74.0,1350.0,0.745,No,No,56,Green,0,No
CUST-03559,Velocity,AM,3,Real Estate Law,2136,16,1,63,4,No,0.0,,1800.0,0.0,No,No,-37,Red,3,No
CUST-03560,Velocity,AM,2,Litigation,1118,41,1,100,32,Yes,9977.97,80.0,14400.0,0.693,No,No,4,Yellow,1,No
CUST-03561,Velocity,AM,2,Criminal Defense,2329,17,1,58,5,No,0.0,,4179.13,0.0,Yes,No,45,Green,5,No
CUST-03562,MM,CSM,34,Intellectual Property,7729,15,17,72,22,No,0.0,,92680.77,0.0,No,No,63,Green,5,Yes
CUST-03563,Velocity,AM,4,Employment Law,1815,23,1,82,115,Yes,25345.27,16.0,71416.7,0.355,No,No,4,Yellow,2,Yes
CUST-03564,Velocity,AM,10,Personal Injury,1779,15,6,71,56,No,0.0,,39420.16,0.0,No,No,33,Yellow,2,No
CUST-03565,Velocity,AM,3,Corporate Law,714,30,2,93,104,Yes,31991.01,19.0,46800.0,0.684,No,No,61,Green,2,No
CUST-03566,Strat,AM,20,Immigration,34209,65,11,100,273,Yes,4570483.52,30.0,6048562.48,0.756,No,No,56,Green,6,Yes
CUST-03567,Strat,AM,27,Personal Injury,36579,75,15,100,485,Yes,10106975.49,43.0,12281709.91,0.823,No,No,40,Green,5,Yes
CUST-03568,Strat,AM,29,Criminal Defense,18361,19,14,57,40,Yes,306190.73,14.0,463206.38,0.661,No,No,53,Green,5,Yes
CUST-03569,Strat,AM,20,Corporate Law,77597,22,12,70,114,Yes,4592588.04,27.0,5987303.71,0.767,No,No,19,Green,5,No
CUST-03570,MM,CSM,28,Intellectual Property,19510,50,16,100,77,Yes,407336.97,13.0,527926.18,0.772,No,No,49,Green,11,No
CUST-03571,Velocity,AM,6,Family Law,1219,16,2,56,7,Yes,2871.19,30.0,3150.0,0.911,No,No,-26,Yellow,1,No
CUST-03572,Strat,AM,89,Litigation,32267,28,49,86,94,Yes,849761.84,15.0,1330208.09,0.639,No,No,53,Green,4,Yes
CUST-03573,MM,CSM,20,Litigation,8784,8,12,43,20,No,0.0,,65420.86,0.0,No,No,-13,Red,15,No
CUST-03574,MM,CSM,5,Real Estate Law,18437,14,2,49,6,No,0.0,,31935.58,0.0,No,No,14,Yellow,5,Yes
CUST-03575,MM,CSM,23,Family Law,10388,38,12,100,86,Yes,372425.17,35.0,471862.0,0.789,No,No,31,Green,11,Yes
CUST-03576,Velocity,AM,4,Litigation,1593,11,3,53,3,Yes,825.06,60.0,1736.07,0.475,No,No,38,Yellow,5,No
CUST-03577,Velocity,AM,3,Criminal Defense,1953,16,1,57,5,No,0.0,,5157.28,0.0,No,No,54,Green,1,No
CUST-03578,Velocity,AM,2,Immigration,1609,6,1,32,1,No,0.0,,558.03,0.0,No,No,-21,Red,2,No
CUST-03579,Strat,AM,56,Criminal Defense,29458,66,29,100,74,Yes,1073846.58,29.0,1356213.89,0.792,No,No,43,Green,3,No
CUST-03580,Velocity,AM,5,Corporate Law,947,41,1,100,8,No,0.0,,3600.0,0.0,No,No,-48,Red,5,No
CUST-03581,Velocity,AM,3,Criminal Defense,1646,20,3,54,2,No,0.0,,1250.72,0.0,No,No,38,Green,7,Yes
CUST-03582,MM,CSM,25,Litigation,3851,25,10,88,150,Yes,421012.78,66.0,534023.78,0.788,No,No,53,Green,5,No
CUST-03583,Velocity,AM,6,Corporate Law,1159,23,3,76,14,Yes,5142.86,105.0,6300.0,0.816,No,No,67,Green,2,No
CUST-03584,MM,CSM,16,Family Law,4901,44,10,100,116,No,0.0,,136165.64,0.0,Yes,No,40,Green,5,No
CUST-03585,Velocity,AM,3,Personal Injury,2286,12,1,59,8,Yes,2730.98,213.0,3600.0,0.759,No,No,73,Green,2,No
CUST-03586,Velocity,AM,5,Family Law,1246,29,1,78,15,Yes,5686.25,56.0,6750.0,0.842,No,No,52,Green,5,No
CUST-03587,Velocity,AM,4,Litigation,1844,36,2,77,38,Yes,12479.3,48.0,32549.07,0.383,No,No,53,Yellow,4,Yes
CUST-03588,Strat,AM,52,Family Law,31531,40,28,100,89,Yes,894309.25,39.0,1663701.02,0.538,No,No,34,Yellow,7,No
CUST-03589,Velocity,AM,8,Estate Planning,2290,4,5,26,1,No,0.0,,1224.18,0.0,No,No,85,Green,2,No
CUST-03590,Velocity,AM,6,Employment Law,1517,12,1,51,4,No,0.0,,1800.0,0.0,No,No,-14,Red,0,No
CUST-03591,MM,CSM,25,Employment Law,10315,9,12,71,127,Yes,401051.63,20.0,689956.65,0.581,No,No,39,Green,10,Yes
CUST-03592,Velocity,AM,8,Litigation,2218,20,5,78,8,No,0.0,,3600.0,0.0,No,No,13,Yellow,3,No
CUST-03593,Strat,AM,21,Litigation,18082,4,11,46,12,Yes,41329.82,45.0,120101.6,0.344,No,No,-26,Red,5,Yes
CUST-03594,Strat,AM,26,Litigation,56211,4,15,53,15,Yes,437661.6,143.0,556526.92,0.786,No,No,51,Green,4,No
CUST-03595,Velocity,AM,2,Immigration,1768,74,1,100,4,No,0.0,,3776.25,0.0,No,No,10,Yellow,2,No
CUST-03596,Strat,AM,50,Litigation,62283,27,27,100,378,No,0.0,,19351514.37,0.0,Yes,No,8,Red,3,No
CUST-03597,Velocity,AM,5,Litigation,808,19,2,61,12,Yes,1715.55,53.0,6702.47,0.256,No,No,6,Red,2,Yes
CUST-03598,Strat,AM,22,Estate Planning,17152,23,15,71,13,Yes,54316.03,27.0,86150.74,0.63,No,No,36,Green,3,Yes
CUST-03599,Velocity,AM,3,Corporate Law,1363,19,3,58,26,Yes,7542.36,69.0,11700.0,0.645,No,No,26,Yellow,5,No
CUST-03600,Strat,AM,20,Litigation,73781,34,11,95,138,No,0.0,,9802968.17,0.0,No,No,8,Red,3,No
CUST-03601,Velocity,AM,2,Family Law,2712,12,1,55,5,No,0.0,,5466.26,0.0,No,No,36,Green,3,No
CUST-03602,Strat,AM,82,Corporate Law,53855,20,45,49,127,Yes,2001794.77,24.0,4725233.91,0.424,No,No,-4,Yellow,7,Yes
CUST-03603,Velocity,AM,3,Estate Planning,1726,21,2,64,6,No,0.0,,4775.25,0.0,No,No,-24,Red,0,Yes
CUST-03604,Velocity,AM,2,Intellectual Property,2230,9,1,68,3,Yes,4233.94,162.0,6235.77,0.679,No,No,24,Green,4,No
CUST-03605,Velocity,AM,4,Litigation,1231,41,1,100,305,Yes,45881.74,18.0,137250.0,0.334,No,No,8,Red,3,Yes
CUST-03606,Velocity,AM,2,Family Law,485,13,3,66,1,Yes,247.08,140.0,450.0,0.549,No,No,23,Yellow,3,No
CUST-03607,MM,CSM,10,Employment Law,14775,35,5,96,33,Yes,164963.25,41.0,328555.95,0.502,No,No,-16,Yellow,7,No
CUST-03608,Velocity,AM,4,Personal Injury,1371,19,5,46,4,No,0.0,,2379.06,0.0,No,No,21,Yellow,1,No
CUST-03609,MM,CSM,25,Family Law,20182,52,14,100,275,Yes,2006347.98,38.0,2208520.71,0.908,No,No,78,Green,4,No
CUST-03610,MM,CSM,35,Criminal Defense,5781,9,18,63,7,No,0.0,,14523.72,0.0,No,No,50,Green,4,Yes
CUST-03611,Strat,AM,20,Litigation,120305,8,13,35,29,Yes,2319357.61,49.0,2761742.6,0.84,No,No,50,Green,7,No
CUST-03612,Velocity,AM,15,Criminal Defense,1611,10,8,61,2,Yes,835.44,73.0,1263.62,0.661,No,No,63,Green,1,No
CUST-03613,Velocity,AM,2,Intellectual Property,2283,19,1,48,11,No,0.0,,11026.87,0.0,No,No,-3,Red,5,No
CUST-03614,Strat,AM,37,Estate Planning,30879,49,18,100,106,Yes,1510600.5,13.0,1811038.53,0.834,No,No,47,Green,4,Yes
CUST-03615,Velocity,AM,7,Estate Planning,1720,51,4,100,22,Yes,9990.38,20.0,12345.24,0.809,No,No,75,Green,1,Yes
CUST-03616,Velocity,AM,2,Litigation,1279,4,1,38,6,No,0.0,,2700.0,0.0,No,No,34,Green,2,No
CUST-03617,Strat,AM,60,Real Estate Law,43505,21,32,100,149,Yes,2732198.93,6.0,4159390.58,0.657,No,No,43,Green,2,No
CUST-03618,MM,CSM,20,Real Estate Law,13630,2,10,32,1,No,0.0,,4448.14,0.0,No,No,-28,Red,6,No
CUST-03619,Strat,AM,32,Real Estate Law,36252,30,18,82,134,No,0.0,,1549797.7,0.0,No,No,-7,Red,3,No
CUST-03620,Velocity,AM,1,Litigation,1209,37,1,100,293,Yes,139437.44,15.0,152242.31,0.916,No,No,81,Green,3,No
CUST-03621,Strat,AM,63,Estate Planning,26510,17,34,56,60,Yes,509958.9,20.0,693764.39,0.735,No,No,72,Green,4,No
CUST-03622,Velocity,AM,3,Real Estate Law,926,19,3,51,9,Yes,2321.99,27.0,4050.0,0.573,No,No,37,Green,3,Yes
CUST-03623,Velocity,AM,8,Corporate Law,1894,19,2,56,4,Yes,239.66,21.0,1829.71,0.131,No,No,28,Red,4,Yes
CUST-03624,MM,CSM,27,Corporate Law,4118,10,15,62,45,Yes,62229.62,36.0,82643.23,0.753,No,No,30,Green,4,Yes
CUST-03625,Velocity,AM,4,Corporate Law,1304,24,1,74,49,Yes,23262.24,56.0,41992.7,0.554,No,No,-2,Yellow,4,Yes
CUST-03626,Velocity,AM,4,Criminal Defense,1121,15,1,82,10,No,0.0,,4500.0,0.0,Yes,No,-37,Red,6,Yes
CUST-03627,Velocity,AM,4,Real Estate Law,2169,33,4,89,21,Yes,6408.01,44.0,9450.0,0.678,No,No,40,Green,4,No
CUST-03628,MM,CSM,6,Personal Injury,19926,16,1,72,327,Yes,767042.33,20.0,1946908.99,0.394,No,No,-1,Red,3,No
CUST-03629,Strat,AM,54,Corporate Law,32103,10,30,59,86,Yes,872637.28,51.0,1571327.99,0.555,No,No,34,Yellow,3,No
CUST-03630,Strat,AM,69,Employment Law,14786,6,37,40,35,No,0.0,,258111.06,0.0,Yes,No,-37,Red,7,No
CUST-03631,Strat,AM,27,Criminal Defense,30742,5,14,33,6,No,0.0,,95410.72,0.0,No,No,0,Yellow,3,Yes
CUST-03632,Velocity,AM,9,Family Law,1449,42,3,89,18,Yes,6631.55,114.0,13360.92,0.496,No,No,-6,Red,4,No
CUST-03633,Velocity,AM,6,Litigation,1135,13,4,65,21,Yes,6517.06,17.0,13037.45,0.5,No,No,37,Green,2,Yes
CUST-03634,Velocity,AM,6,Corporate Law,3148,22,3,88,23,Yes,41946.67,67.0,49467.59,0.848,No,No,32,Green,2,Yes
CUST-03635,Velocity,AM,8,Intellectual Property,1427,57,3,100,18,Yes,9884.31,36.0,11730.59,0.843,No,No,76,Green,4,Yes
CUST-03636,Velocity,AM,6,Corporate Law,1919,12,3,52,12,Yes,5710.03,51.0,7276.35,0.785,No,No,-4,Green,0,No
CUST-03637,MM,CSM,23,Corporate Law,14770,12,12,48,17,Yes,66373.22,33.0,91216.78,0.728,No,No,62,Green,4,Yes
CUST-03638,Velocity,AM,8,Litigation,1397,16,1,70,20,Yes,10728.18,142.0,12010.14,0.893,No,No,62,Green,4,No
CUST-03639,Velocity,AM,6,Immigration,1245,18,2,63,6,Yes,2270.64,14.0,3467.09,0.655,No,No,27,Yellow,3,Yes
CUST-03640,Velocity,AM,3,Corporate Law,1311,61,2,100,76,No,0.0,,34200.0,0.0,No,No,-26,Red,1,No
CUST-03641,Velocity,AM,4,Corporate Law,700,50,1,100,20,Yes,6692.54,59.0,9000.0,0.744,No,No,39,Green,3,No
CUST-03642,MM,CSM,27,Family Law,2577,27,13,68,13,Yes,9138.85,70.0,11700.0,0.781,No,No,75,Green,6,No
CUST-03643,Velocity,AM,19,Family Law,2909,46,9,100,18,No,0.0,,20516.38,0.0,No,Yes,81,Green,1,No
CUST-03644,Velocity,AM,4,Family Law,1486,16,1,59,12,No,0.0,,7336.95,0.0,No,No,7,Yellow,4,No
CUST-03645,Strat,AM,48,Estate Planning,23764,22,26,80,147,Yes,426839.52,26.0,2307649.8,0.185,No,No,-33,Red,3,No
CUST-03646,Velocity,AM,5,Immigration,1387,14,1,55,2,Yes,834.32,19.0,1671.61,0.499,No,No,-37,Yellow,1,Yes
CUST-03647,Velocity,AM,4,Immigration,1606,7,1,52,2,Yes,1000.48,57.0,1403.5,0.713,No,No,73,Green,3,No
CUST-03648,Velocity,AM,2,Immigration,1506,39,1,95,32,Yes,12908.07,25.0,14400.0,0.896,No,No,61,Green,2,Yes
CUST-03649,Strat,AM,44,Litigation,35272,25,25,76,290,Yes,3614805.89,22.0,7826230.33,0.462,No,No,3,Red,8,No
CUST-03650,MM,CSM,16,Immigration,14943,18,10,57,10,No,0.0,,61051.96,0.0,No,No,-4,Red,4,No
CUST-03651,Strat,AM,32,Litigation,37235,18,17,57,57,Yes,551127.22,46.0,1186834.51,0.464,No,No,28,Yellow,6,Yes
CUST-03652,Velocity,AM,9,Litigation,1428,6,7,61,7,Yes,2064.79,65.0,3150.0,0.655,No,No,47,Green,2,Yes
CUST-03653,MM,CSM,20,Employment Law,8575,9,10,42,39,No,0.0,,133866.0,0.0,No,No,-11,Red,8,No
CUST-03654,Velocity,AM,9,Immigration,1318,22,6,70,7,Yes,2239.44,15.0,3150.0,0.711,No,No,59,Green,4,Yes
CUST-03655,Velocity,AM,9,Estate Planning,1412,12,7,69,5,Yes,1493.54,21.0,2250.0,0.664,No,No,44,Yellow,3,Yes
CUST-03656,Velocity,AM,3,Personal Injury,2009,15,1,71,3,No,0.0,,1350.0,0.0,No,No,8,Red,4,No
CUST-03657,Velocity,AM,4,Intellectual Property,1957,16,1,83,7,Yes,1803.38,62.0,3430.06,0.526,No,No,-7,Yellow,1,No
CUST-03658,Strat,AM,20,Real Estate Law,32953,11,11,60,20,Yes,334798.41,43.0,459006.68,0.729,No,No,11,Green,2,Yes
CUST-03659,Strat,AM,30,Real Estate Law,18310,9,15,43,20,No,0.0,,284776.33,0.0,No,Yes,-14,Yellow,3,No
CUST-03660,MM,CSM,13,Immigration,6917,6,6,70,2,No,0.0,,4387.35,0.0,No,No,-25,Red,7,Yes
CUST-03661,Strat,AM,39,Corporate Law,15490,16,24,70,71,Yes,480666.69,32.0,530130.43,0.907,No,No,80,Green,8,Yes
CUST-03662,Strat,AM,48,Litigation,69662,27,24,81,90,Yes,2984820.52,19.0,4635409.06,0.644,No,No,27,Yellow,8,No
CUST-03663,Velocity,AM,5,Immigration,2130,6,3,46,3,No,0.0,,5102.38,0.0,No,No,33,Yellow,1,No
CUST-03664,Velocity,AM,8,Corporate Law,2582,17,3,67,7,Yes,6201.25,150.0,8505.03,0.729,No,No,48,Green,3,No
CUST-03665,Strat,AM,124,Litigation,24970,21,67,69,87,Yes,723653.42,20.0,1259550.53,0.575,No,No,-12,Yellow,6,No
CUST-03666,Velocity,AM,3,Corporate Law,2106,9,2,34,5,No,0.0,,2573.3,0.0,No,No,9,Red,4,No
CUST-03667,MM,CSM,25,Family Law,12696,45,14,100,57,Yes,272407.29,18.0,391215.42,0.696,No,No,82,Green,4,No
CUST-03668,Velocity,AM,12,Intellectual Property,1487,14,6,59,48,Yes,4119.97,28.0,21600.0,0.191,No,No,-26,Red,4,Yes
CUST-03669,Velocity,AM,6,Criminal Defense,952,17,2,67,15,Yes,6074.06,150.0,6750.0,0.9,No,No,30,Green,2,No
CUST-03670,Velocity,AM,14,Estate Planning,1272,16,8,88,10,Yes,3058.75,81.0,4500.0,0.68,No,No,47,Green,2,No
CUST-03671,Velocity,AM,4,Intellectual Property,1266,5,4,35,1,No,0.0,,450.0,0.0,No,No,3,Red,2,No
CUST-03672,Velocity,AM,3,Employment Law,1066,35,1,100,3,Yes,1371.97,100.0,1854.26,0.74,No,No,57,Green,2,No
CUST-03673,Strat,AM,29,Estate Planning,15503,9,18,41,37,Yes,206464.37,23.0,417745.22,0.494,No,No,-20,Red,1,Yes
CUST-03674,Velocity,AM,3,Employment Law,3558,15,3,65,15,Yes,8458.35,49.0,10642.54,0.795,No,No,71,Green,0,Yes
CUST-03675,Strat,AM,62,Family Law,54679,26,36,84,114,Yes,1066091.54,23.0,4195786.43,0.254,No,No,-14,Red,2,No
CUST-03676,Velocity,AM,8,Corporate Law,3379,46,4,100,54,Yes,33902.43,18.0,45045.64,0.753,No,No,37,Green,3,Yes
CUST-03677,Velocity,AM,2,Corporate Law,851,9,2,65,14,No,0.0,,6300.0,0.0,Yes,No,-84,Red,1,No
CUST-03678,Velocity,AM,3,Real Estate Law,1198,13,1,51,4,No,0.0,,1902.87,0.0,No,No,-12,Red,1,No
CUST-03679,MM,CSM,15,Estate Planning,7323,44,7,100,77,Yes,105424.31,51.0,247933.58,0.425,No,No,-56,Red,6,No
CUST-03680,Velocity,AM,5,Real Estate Law,1503,24,3,96,48,Yes,22914.51,21.0,39825.27,0.575,No,No,59,Yellow,4,No
CUST-03681,Strat,AM,26,Criminal Defense,9931,28,14,82,108,Yes,168413.14,14.0,333250.42,0.505,No,No,33,Yellow,0,No
CUST-03682,Velocity,AM,3,Litigation,1156,9,1,51,5,No,0.0,,2250.0,0.0,No,No,16,Green,1,Yes
CUST-03683,Strat,AM,34,Litigation,17653,14,14,54,84,Yes,736825.07,42.0,1135177.33,0.649,No,No,9,Yellow,6,No
CUST-03684,Velocity,AM,3,Estate Planning,889,16,1,60,21,Yes,5700.27,104.0,9450.0,0.603,No,No,60,Green,3,No
CUST-03685,Strat,AM,37,Litigation,18211,10,18,38,59,No,0.0,,351303.71,0.0,No,Yes,27,Yellow,1,No
CUST-03686,Strat,AM,24,Real Estate Law,15998,6,13,55,7,No,0.0,,82836.9,0.0,No,No,66,Green,4,No
CUST-03687,MM,CSM,16,Estate Planning,6063,13,8,33,15,No,0.0,,36815.28,0.0,No,Yes,14,Yellow,3,Yes
CUST-03688,Velocity,AM,7,Real Estate Law,1776,43,2,100,32,Yes,9831.83,135.0,16847.66,0.584,No,No,56,Yellow,2,No
CUST-03689,Velocity,AM,4,Corporate Law,1033,18,6,66,42,Yes,9673.5,49.0,18900.0,0.512,No,No,59,Yellow,6,No
CUST-03690,Velocity,AM,5,Real Estate Law,2019,44,4,100,22,Yes,7205.2,53.0,10888.11,0.662,No,No,39,Yellow,4,No
